"Site","Date....as.Date.character....format.....Y..m..d..","Time....character..","Name....character..","File_Start_Time....character..","File_End_Time....character..","bioacoustic....double..","amplitude....double..","temporal_entropy....double..","spectral_entropy....double..","acoustic_entropy....double..","acoustic_diversity....double..","acoustic_evenness....double..","acoustic_complexity....double..","nrows....integer..","ndsi....double..","cluster..nine..clusters","cluster..fifteen..clusters"
"Gates_Pass","2019-06-13","13:30:0","Gates_Pass_S4A07275_20190613_130000.wav",30,35,81.564633590012,0.112099702435035,0.968031940197104,0.846875767217971,0.819802792045923,2.078512,0.336806,185.326535202569,0,0.997062436021452,7,5
"Gates_Pass","2019-06-13","13:35:0","Gates_Pass_S4A07275_20190613_130000.wav",35,40,100.431490840548,0.0747653364807454,0.961848948366741,0.795437933123561,0.765091139465911,2.033224,0.351246,189.435322103762,0,0.998241571323215,7,5
"Gates_Pass","2019-06-13","13:40:0","Gates_Pass_S4A07275_20190613_130000.wav",40,45,84.8565851407362,0.0854760828796814,0.959250180068065,0.740936653096179,0.71074361790154,2.028499,0.38017,200.805326246075,0,0.994451347543118,7,5
"Gates_Pass","2019-06-13","13:45:0","Gates_Pass_S4A07275_20190613_130000.wav",45,50,121.614428527259,0.0717964826159319,0.953629235263249,0.470759040731226,0.44892958400578,0.475199,0.838685,169.93508127969,0,0.65528109553598,6,11
"Gates_Pass","2019-06-13","13:50:0","Gates_Pass_S4A07275_20190613_130000.wav",50,55,83.9429772421066,0.0586757310691019,0.959020192461467,0.900887277103272,0.863969089873666,2.09968,0.324773,198.660045062852,2,0.99700710673594,7,5
"Gates_Pass","2019-06-13","14:0:0","Gates_Pass_S4A07275_20190613_140000.wav",0,5,111.531477995695,0.0663272440228592,0.964293971706966,0.418729342289623,0.403778180546706,0.321666,0.869697,166.392311591891,0,0.877914568711821,5,4
"Gates_Pass","2019-06-13","14:5:0","Gates_Pass_S4A07275_20190613_140000.wav",5,10,140.270127576991,0.0734292088497199,0.959875111052045,0.510552798261222,0.490066923928923,1.349751,0.662879,178.866493604504,0,0.986318921945669,5,11
"Gates_Pass","2019-06-13","14:10:0","Gates_Pass_S4A07275_20190613_140000.wav",10,15,126.856768909529,0.0968056750223773,0.968150956658684,0.4833769111577,0.467981818964047,0.019359,0.898866,167.626754813235,0,0.496729786308512,6,11
"Gates_Pass","2019-06-13","14:15:0","Gates_Pass_S4A07275_20190613_140000.wav",15,20,114.474568028878,0.0709783409640306,0.959627847394031,0.346794401409586,0.332793564912982,0.020108,0.89899,167.944884679456,0,0.684471515805857,6,4
"Gates_Pass","2019-06-13","14:20:0","Gates_Pass_S4A07275_20190613_140000.wav",20,25,126.3956304112,0.0517105454232304,0.957195984222191,0.730882104970357,0.699597415817487,1.99381,0.374047,177.235299518998,0,0.998780432292551,7,5
"Gates_Pass","2019-06-13","14:25:0","Gates_Pass_S4A07275_20190613_140000.wav",25,30,137.919697039682,0.080199076947872,0.958657455290052,0.508047448128966,0.487043473789919,1.419434,0.654176,184.933177409187,0,0.975622175135728,5,11
"Gates_Pass","2019-06-13","14:30:0","Gates_Pass_S4A07275_20190613_140000.wav",30,35,78.7501647011508,0.100327297897787,0.962567317478586,0.703447745130901,0.677115809017011,1.996233,0.41278,194.666789904243,0,0.99477143148206,7,5
"Gates_Pass","2019-06-13","14:35:0","Gates_Pass_S4A07275_20190613_140000.wav",35,40,142.202810660384,0.0667029670156508,0.962911978144753,0.440129650006927,0.423806111928328,0.773025,0.795449,167.241114418599,0,0.972527891700073,5,11
"Gates_Pass","2019-06-13","14:40:0","Gates_Pass_S4A07275_20190613_140000.wav",40,45,138.920951690309,0.0985493590795613,0.967836748303242,0.656681823851995,0.635560801066757,1.451112,0.641917,172.918781075001,0,0.986638190881256,5,7
"Gates_Pass","2019-06-13","14:45:0","Gates_Pass_S4A07275_20190613_140000.wav",45,50,79.8636922616449,0.0853401145680626,0.960483119938912,0.747021668014133,0.717501702356185,2.041206,0.372512,192.465985345625,0,0.992701605641682,7,5
"Gates_Pass","2019-06-13","14:50:0","Gates_Pass_S4A07275_20190613_140000.wav",50,55,108.079567132821,0.111586468273465,0.964915522091054,0.384049960407769,0.370575768055911,0.003515,0.89992,164.02006173531,0,0.0337621687904012,6,4
"Gates_Pass","2019-06-13","15:0:0","Gates_Pass_S4A07275_20190613_150000.wav",0,5,96.3758968811656,0.0648049464069694,0.975456009106953,0.838035589295994,0.817466851424263,2.073402,0.325403,179.196908913542,0,0.998130172048693,7,5
"Gates_Pass","2019-06-13","15:5:0","Gates_Pass_S4A07275_20190613_150000.wav",5,10,123.610628048311,0.119785822598516,0.960979218084936,0.344219379127716,0.330787669803835,0.018962,0.898881,172.357287455484,0,0.391790591361825,6,4
"Gates_Pass","2019-06-13","15:10:0","Gates_Pass_S4A07275_20190613_150000.wav",10,15,133.61753752225,0.0858213473553804,0.964174473119221,0.347900010310624,0.335436309139418,0.020257,0.899068,166.992204730048,0,0.675112689624694,6,11
"Gates_Pass","2019-06-13","15:15:0","Gates_Pass_S4A07275_20190613_150000.wav",15,20,70.8364172474139,0.0826172857107196,0.955262312205979,0.483518216440657,0.461886729430813,0.81201,0.822902,165.6943527372,0,-0.719160443795346,6,4
"Gates_Pass","2019-06-13","15:20:0","Gates_Pass_S4A07275_20190613_150000.wav",20,25,107.403325126362,0.0814653026762492,0.963755903297389,0.514625809348743,0.495973661749048,0.206159,0.889095,162.72446436006,0,-0.794807207354748,6,6
"Gates_Pass","2019-06-13","15:25:0","Gates_Pass_S4A07275_20190613_150000.wav",25,30,113.293104738222,0.0724649300384777,0.962569737456666,0.345102559114681,0.332185279722642,0.00606,0.899797,166.988311875221,0,0.30094078365396,6,4
"Gates_Pass","2019-06-13","15:30:0","Gates_Pass_S4A07275_20190613_150000.wav",30,35,97.1715531341573,0.120977654044862,0.960390726759409,0.433220871264288,0.416061307400854,1.133482,0.725911,182.347579485411,0,0.97681553302033,5,4
"Gates_Pass","2019-06-13","15:35:0","Gates_Pass_S4A07275_20190613_150000.wav",35,40,79.6596707991649,0.117363398191687,0.961790827012736,0.663139315773689,0.637801310942636,1.867979,0.477678,190.580096410839,0,0.989913966254403,7,5
"Gates_Pass","2019-06-13","15:40:0","Gates_Pass_S4A07275_20190613_150000.wav",40,45,86.8168222039965,0.0916873384084309,0.961352715464654,0.813441829098074,0.782004511275968,2.08987,0.309541,190.612759623154,0,0.995203483887301,7,5
"Gates_Pass","2019-06-13","15:45:0","Gates_Pass_S4A07275_20190613_150000.wav",45,50,95.5782511480078,0.0879357213114945,0.963113166332661,0.634076688248949,0.610687606917173,1.864349,0.479503,187.288411200862,0,0.99701307176412,7,5
"Gates_Pass","2019-06-13","15:50:0","Gates_Pass_S4A07275_20190613_150000.wav",50,55,83.3129525282662,0.0650570038963625,0.956042449255225,0.683471891246766,0.653428140904659,2.046462,0.378591,189.689853885363,0,0.995531172715538,7,5
"Gates_Pass","2019-06-13","16:0:0","Gates_Pass_S4A07275_20190613_160000.wav",0,5,91.7354097705176,0.0985274305071726,0.960031442941274,0.338954337545441,0.325406821764953,0.593978,0.834039,188.820943765946,0,0.852800056436865,6,4
"Gates_Pass","2019-06-13","16:5:0","Gates_Pass_S4A07275_20190613_160000.wav",5,10,125.541625625511,0.0641923448534071,0.956907013989625,0.3011285168124,0.288151989850078,0.084693,0.894515,180.007117949885,0,0.59819673975808,6,11
"Gates_Pass","2019-06-13","16:10:0","Gates_Pass_S4A07275_20190613_160000.wav",10,15,110.92292624428,0.0661234798358462,0.956870749790008,0.334578582935082,0.320148459516771,0.011197,0.899491,168.963775095123,0,0.401809023038477,6,4
"Gates_Pass","2019-06-13","16:15:0","Gates_Pass_S4A07275_20190613_160000.wav",15,20,115.975528027074,0.0556787993428013,0.967031970409872,0.390649588827708,0.377770641623864,0.072772,0.893407,166.76972215071,0,0.63089446806642,6,4
"Gates_Pass","2019-06-13","16:20:0","Gates_Pass_S4A07275_20190613_160000.wav",20,25,114.396398148915,0.0661084300920822,0.95942683752323,0.349778400755845,0.335586784871113,0.004288,0.8999,169.341418134434,0,0.0105988593746751,6,4
"Gates_Pass","2019-06-13","16:25:0","Gates_Pass_S4A07275_20190613_160000.wav",25,30,85.0617692466863,0.0774479140166742,0.958619699044362,0.348862298851975,0.334426271933405,0.153178,0.891806,180.477323769882,0,0.886082051426169,6,4
"Gates_Pass","2019-06-13","16:30:0","Gates_Pass_S4A07275_20190613_160000.wav",30,35,89.4440384743992,0.0810053918398249,0.963717334923381,0.534387838267055,0.514998823310193,1.526774,0.589144,170.26802548719,0,0.993903791042209,7,7
"Gates_Pass","2019-06-13","16:35:0","Gates_Pass_S4A07275_20190613_160000.wav",35,40,74.229797093743,0.0575779184869765,0.956927582417021,0.839914612366247,0.803737459448362,2.213285,0.228708,175.848242590043,0,0.99302191542366,7,5
"Gates_Pass","2019-06-13","16:40:0","Gates_Pass_S4A07275_20190613_160000.wav",40,45,127.762572554155,0.0611054960828924,0.974021223310316,0.561937221108536,0.547338779527736,1.487704,0.632715,162.032559249889,0,0.99623286719112,5,7
"Gates_Pass","2019-06-13","16:45:0","Gates_Pass_S4A07275_20190613_160000.wav",45,50,123.913138863727,0.0559071031190026,0.969907113105307,0.561784481552617,0.54487876469006,0.895771,0.770013,187.829004058921,0,0.991030583555011,5,11
"Gates_Pass","2019-06-13","16:50:0","Gates_Pass_S4A07275_20190613_160000.wav",50,55,90.6675448077551,0.076676591092391,0.961158978215882,0.357879149453258,0.343978757613263,0.230174,0.877385,172.994528500489,0,0.804712763995431,6,4
"Gates_Pass","2019-06-13","17:0:0","Gates_Pass_S4A07275_20190613_170000.wav",0,5,79.4821454424068,0.0633511615175022,0.962349834667301,0.683202941684739,0.657480237974522,1.977545,0.429981,187.515073759425,0,0.996583866952632,7,5
"Gates_Pass","2019-06-13","17:5:0","Gates_Pass_S4A07275_20190613_170000.wav",5,10,109.974857332805,0.0607119237351316,0.971072364422384,0.479025304651259,0.465168235205851,0.486216,0.835962,164.631012513979,0,0.910217095445176,5,7
"Gates_Pass","2019-06-13","17:10:0","Gates_Pass_S4A07275_20190613_170000.wav",10,15,108.079445828708,0.0487638895968321,0.963181855053547,0.408420807999721,0.39338351149164,0.33008,0.867607,173.230070944951,0,0.943930446567703,6,4
"Gates_Pass","2019-06-13","17:15:0","Gates_Pass_S4A07275_20190613_170000.wav",15,20,114.60423529742,0.0707276675829844,0.96661659987791,0.471638131680523,0.455893247217797,1.074118,0.745104,176.833531298625,0,0.981966283194952,5,7
"Gates_Pass","2019-06-13","17:20:0","Gates_Pass_S4A07275_20190613_170000.wav",20,25,83.2112355135992,0.106414666621859,0.960719280638668,0.618673323460669,0.594371390265467,1.982544,0.422867,190.747904100706,0,0.989568725749862,7,5
"Gates_Pass","2019-06-13","17:25:0","Gates_Pass_S4A07275_20190613_170000.wav",25,30,140.351339369511,0.0644200659094994,0.954128710393625,0.456945321665488,0.435984650481092,0.915816,0.771477,173.285667321963,0,0.980198238031949,5,11
"Gates_Pass","2019-06-13","17:30:0","Gates_Pass_S4A07275_20190613_170000.wav",30,35,105.900285300673,0.113926732870308,0.96009978859088,0.319237211985335,0.306499579737462,0.005086,0.899879,173.591075125524,0,-0.0438071331721987,6,4
"Gates_Pass","2019-06-13","17:35:0","Gates_Pass_S4A07275_20190613_170000.wav",35,40,121.473969992326,0.0751170829150797,0.965336960061899,0.407368936382651,0.393248290671277,0.025581,0.898539,167.888061465674,0,0.190895573698638,6,4
"Gates_Pass","2019-06-13","17:40:0","Gates_Pass_S4A07275_20190613_170000.wav",40,45,77.3858178547671,0.0548092207681276,0.963740534183885,0.802830627761699,0.773720418058243,2.138362,0.30244,220.781579118456,0,0.995861540678663,7,5
"Gates_Pass","2019-06-13","17:45:0","Gates_Pass_S4A07275_20190613_170000.wav",45,50,103.380639003886,0.110331137652148,0.965076024114598,0.339258040989252,0.327409801346814,0,0.9,167.66870259525,0,-0.0280387764106642,6,4
"Gates_Pass","2019-06-13","17:50:0","Gates_Pass_S4A07275_20190613_170000.wav",50,55,105.207950526989,0.0965978975259658,0.961776150434076,0.351783533250007,0.338337012395289,0.003897,0.899886,171.184307905612,0,-0.0510942283143149,6,4
"Gates_Pass","2019-06-13","18:0:0","Gates_Pass_S4A07275_20190613_180000.wav",0,5,97.735237196494,0.0662496691070299,0.952534256483266,0.319176536513928,0.304026584895198,0,0.9,174.063447534456,0,-0.0442314769006342,6,4
"Gates_Pass","2019-06-13","18:5:0","Gates_Pass_S4A07275_20190613_180000.wav",5,10,102.424637318445,0.0815856457278794,0.960047606092625,0.316045512768253,0.303418737949478,0,0.9,169.776733804645,0,-0.0242183132888263,6,4
"Gates_Pass","2019-06-13","18:10:0","Gates_Pass_S4A07275_20190613_180000.wav",10,15,105.145180323076,0.0799260098539085,0.957482202645493,0.298759447695628,0.286056854040761,0,0.9,174.008812043695,0,0.0293299593487091,6,4
"Gates_Pass","2019-06-13","18:15:0","Gates_Pass_S4A07275_20190613_180000.wav",15,20,105.938614710804,0.129675397566345,0.962607262639379,0.316878343652292,0.305029394972833,0.009051,0.899766,176.760863492666,0,-0.0832499840701806,6,4
"Gates_Pass","2019-06-13","18:20:0","Gates_Pass_S4A07275_20190613_180000.wav",20,25,106.696894871484,0.113425852957399,0.96010195501473,0.301925321705276,0.289879091637686,0,0.9,178.101974610348,0,-0.071805391047487,6,4
"Gates_Pass","2019-06-13","18:25:0","Gates_Pass_S4A07275_20190613_180000.wav",25,30,104.377253055463,0.121607777969099,0.959454285909863,0.332863777775395,0.319367578210751,0.015369,0.899567,177.762953447117,0,-0.140906017512509,6,4
"Gates_Pass","2019-06-13","18:30:0","Gates_Pass_S4A07275_20190613_180000.wav",30,35,105.094824350569,0.0827907101644629,0.955636062110081,0.321997590589686,0.307712509480062,0.018051,0.89948,174.499816781595,0,0.0680652033142326,6,4
"Gates_Pass","2019-06-13","18:35:0","Gates_Pass_S4A07275_20190613_180000.wav",35,40,98.429963249725,0.118577592570163,0.960203631716529,0.309158496227245,0.296855110853421,0.002588,0.899944,180.881826881895,0,-0.15216219342716,6,4
"Gates_Pass","2019-06-13","18:40:0","Gates_Pass_S4A07275_20190613_180000.wav",40,45,102.139595740996,0.101966015326405,0.960966910439587,0.313619349097898,0.301377816956682,0.001075,0.899979,171.90471483651,0,-0.0103153560985057,6,4
"Gates_Pass","2019-06-13","18:45:0","Gates_Pass_S4A07275_20190613_180000.wav",45,50,106.417961268168,0.155224157232316,0.964932353955477,0.30556762702157,0.294852089634512,0.003421,0.899923,177.612683857934,0,-0.125880056268879,6,4
"Gates_Pass","2019-06-13","18:50:0","Gates_Pass_S4A07275_20190613_180000.wav",50,55,105.538845351118,0.0993865224795724,0.958986644129074,0.325509835643887,0.312159584915138,0.022263,0.899273,177.940170893364,0,0.0757990308556404,6,4
"Gates_Pass","2019-06-13","19:0:0","Gates_Pass_S4A07275_20190613_190000.wav",0,5,130.274862380718,0.0826675262808426,0.961624214478259,0.346664038946811,0.333360534140087,0.234835,0.882197,174.482879458502,0,0.838826536346781,6,11
"Gates_Pass","2019-06-13","19:5:0","Gates_Pass_S4A07275_20190613_190000.wav",5,10,106.050358735841,0.121521820188728,0.964247281962549,0.369737200014383,0.356518090154312,0.036629,0.898757,169.585303022126,0,-0.347605525734351,6,4
"Gates_Pass","2019-06-13","19:10:0","Gates_Pass_S4A07275_20190613_190000.wav",10,15,73.0118577671353,0.150284042325296,0.963101060858581,0.448302503400966,0.431760616611028,0.79071,0.826338,177.513302058813,0,-0.650302963175864,6,4
"Gates_Pass","2019-06-13","19:15:0","Gates_Pass_S4A07275_20190613_190000.wav",15,20,102.661598144008,0.0960684817936581,0.959214576872775,0.321457131797394,0.308346366659773,0.000366,0.899994,169.856231953895,0,-0.072780661578683,6,4
"Gates_Pass","2019-06-13","19:20:0","Gates_Pass_S4A07275_20190613_190000.wav",20,25,127.382246402527,0.0925594283211303,0.957171190319199,0.329125284249035,0.315029240088793,0.408683,0.868608,201.286514641611,0,0.867242481430401,6,11
"Gates_Pass","2019-06-13","19:25:0","Gates_Pass_S4A07275_20190613_190000.wav",25,30,88.0463852191592,0.0688035749317246,0.957408695769687,0.339679623806388,0.325212225608012,0.487117,0.860706,201.312449621502,0,0.962135646350358,6,4
"Gates_Pass","2019-06-13","19:30:0","Gates_Pass_S4A07275_20190613_190000.wav",30,35,99.6872226860415,0.0921024313584275,0.962287390981929,0.292350761042062,0.281325451094747,0.000693,0.899987,167.12534516348,0,0.0199089987504262,6,4
"Gates_Pass","2019-06-13","19:35:0","Gates_Pass_S4A07275_20190613_190000.wav",35,40,127.425955677078,0.0598391573053173,0.956148684694227,0.372528247211148,0.356192393582385,0.05073,0.897363,175.111647073441,0,0.633639132110201,6,11
"Jake_NA","2018-07-18","18:48:1","Jake_S4A07341_20180718_184801.wav",0,5,103.902620239397,0.0965533140971069,0.987381134959779,0.888642317709612,0.877428660233405,1.757092,0.523201,156.755497521466,1,0.973544568169933,9,8
"Jake_NA","2018-07-18","18:53:1","Jake_S4A07341_20180718_184801.wav",5,10,100.006865225285,0.089263835636833,0.985072139489981,0.866564018614554,0.853628071821674,1.53163,0.617906,152.583293289933,1,0.980630328386327,9,8
"Jake_NA","2018-07-18","19:0:1","Jake_S4A07341_20180718_190001.wav",0,5,96.6676582903662,0.0989640809865925,0.985802218391639,0.87664572084827,0.864199296355762,1.762878,0.50436,149.886130785484,1,0.995635975625833,9,8
"Jake_NA","2018-07-18","19:5:1","Jake_S4A07341_20180718_190001.wav",5,10,106.906110792093,0.125635846495533,0.988460509899753,0.885043445795345,0.874830495714301,1.832162,0.460192,150.41474394291,3,0.997322578486691,9,8
"Jake_NA","2018-07-18","19:10:1","Jake_S4A07341_20180718_190001.wav",10,15,103.644636506213,0.101190300389564,0.987120434234278,0.879390348172528,0.868064182349499,1.660906,0.56114,157.016293793242,1,0.991134248473941,9,8
"Jake_NA","2018-07-18","19:15:1","Jake_S4A07341_20180718_190001.wav",15,20,96.1870185888257,0.106034912180251,0.988650419668107,0.888630061575115,0.878544483305932,1.75361,0.508534,153.982027721127,1,0.994174192113922,9,8
"Jake_NA","2018-07-18","19:20:1","Jake_S4A07341_20180718_190001.wav",20,25,93.8519685545233,0.18440711511787,0.990475347820346,0.883074197917576,0.874663223333584,2.01564,0.361414,155.0050532284,8,0.997834943046054,8,12
"Jake_NA","2018-07-18","19:25:1","Jake_S4A07341_20180718_190001.wav",25,30,114.690492329591,0.19917171085134,0.990526372043965,0.878237491615139,0.869917396362536,1.909037,0.415441,150.300924224016,10,0.998650521896883,8,12
"Jake_NA","2018-07-18","19:30:1","Jake_S4A07341_20180718_190001.wav",30,35,117.282526334995,0.184319252462898,0.989869770081859,0.875349188980133,0.866481700437106,1.956096,0.37924,150.330269452145,9,0.999162056498899,8,12
"Jake_NA","2018-07-18","19:35:1","Jake_S4A07341_20180718_190001.wav",35,40,106.331548144003,0.197956476398915,0.990145357513726,0.87357201440758,0.864963274519579,1.83335,0.458822,151.208961052554,9,0.998980790444758,8,12
"Jake_NA","2018-07-18","19:40:1","Jake_S4A07341_20180718_190001.wav",40,45,115.427474825175,0.193686087056819,0.990848381083054,0.874873254634912,0.866866748007865,1.841364,0.448665,149.873612469698,11,0.998828845750581,8,12
"Jake_NA","2018-07-18","19:45:1","Jake_S4A07341_20180718_190001.wav",45,50,114.769461105648,0.187270010002945,0.990722328620456,0.875966896273658,0.867839963270672,1.71024,0.516645,148.814235519932,10,0.998827885937495,8,12
"Jake_NA","2018-07-18","19:50:1","Jake_S4A07341_20180718_190001.wav",50,55,108.547806719241,0.158995896701043,0.989497714086832,0.876075237622603,0.866874444995644,1.803895,0.46675,148.978821201835,10,0.998632819231992,8,12
"Jake_NA","2018-07-18","20:0:0","Jake_S4A07341_20180718_200000.wav",0,5,154.08401458284,0.048415445046035,0.991184370270949,0.661474509810047,0.655643195456356,1.049263,0.774122,172.431331365125,1,0.725097096958973,3,1
"Jake_NA","2018-07-18","20:5:0","Jake_S4A07341_20180718_200000.wav",5,10,144.442376674918,0.0487759627017932,0.991182052647417,0.637685998807467,0.632062917242504,1.205562,0.743667,163.96129187746,1,0.299512856205446,3,10
"Jake_NA","2018-07-18","20:10:0","Jake_S4A07341_20180718_200000.wav",10,15,139.731398858397,0.053857905231847,0.990035140193934,0.609182152570105,0.603111737823387,1.163388,0.755912,163.462742339065,0,-0.0590348231835747,4,1
"Jake_NA","2018-07-18","20:15:0","Jake_S4A07341_20180718_200000.wav",15,20,144.297160095205,0.0455690661707142,0.991602286966683,0.620337125685672,0.615127712520251,0.54145,0.859134,182.034236609677,1,0.733054605637592,3,1
"Jake_NA","2018-07-18","20:20:0","Jake_S4A07341_20180718_200000.wav",20,25,138.359792252275,0.0479217121058935,0.991343166107327,0.614218372200177,0.608901185778212,1.027938,0.776062,163.967725180044,0,0.442186917611686,3,1
"Jake_NA","2018-07-18","20:25:0","Jake_S4A07341_20180718_200000.wav",25,30,134.076789442731,0.050597862504699,0.990225582930475,0.637331142751459,0.631101602350809,0.783838,0.826388,165.736537768978,0,0.617171824950331,3,1
"Jake_NA","2018-07-18","20:30:0","Jake_S4A07341_20180718_200000.wav",30,35,146.256497016984,0.0514145021808564,0.988107384065848,0.652473691578024,0.644714072556949,0.925299,0.797662,177.566014427991,2,0.948823904404503,3,2
"Jake_NA","2018-07-18","20:35:0","Jake_S4A07341_20180718_200000.wav",35,40,143.41640859347,0.0470783124611957,0.98990196604376,0.654762389722825,0.648150576878136,0.878733,0.807985,175.975913661639,2,0.936369803976963,3,1
"Jake_NA","2018-07-18","20:40:0","Jake_S4A07341_20180718_200000.wav",40,45,140.296941773494,0.0519776836715242,0.989594565802675,0.658815533173892,0.651960271495276,0.873599,0.811814,169.863069239787,2,0.830800412698615,3,10
"Jake_NA","2018-07-18","20:45:0","Jake_S4A07341_20180718_200000.wav",45,50,142.027310888564,0.0506863655175942,0.991063431260297,0.656485975417109,0.650619243371143,0.810029,0.822013,169.518149415033,1,0.678385859255516,3,1
"Jake_NA","2018-07-18","20:50:0","Jake_S4A07341_20180718_200000.wav",50,55,141.991936337491,0.0522001141310275,0.991348831465713,0.654372724908699,0.648711636181273,1.002134,0.785232,168.627494142141,2,0.748698251441154,3,10
"Jake_NA","2018-07-18","21:0:0","Jake_S4A07341_20180718_210000.wav",0,5,131.707323873029,0.0504586004451864,0.991423096913734,0.67143935684246,0.665680486550517,1.286829,0.716333,172.080883594172,1,0.795508716413596,3,1
"Jake_NA","2018-07-18","21:5:0","Jake_S4A07341_20180718_210000.wav",5,10,131.85025419171,0.0545378362389453,0.98797146089925,0.644615129656349,0.636861351364343,1.036275,0.780384,169.41223027587,0,0.651441382489406,3,1
"Jake_NA","2018-07-18","21:10:0","Jake_S4A07341_20180718_210000.wav",10,15,134.897709265713,0.0471616344871258,0.989385414757791,0.646086110749443,0.639228174653086,0.796348,0.822154,170.642969773736,1,0.770065732283892,3,1
"Jake_NA","2018-07-18","21:15:0","Jake_S4A07341_20180718_210000.wav",15,20,135.26809551876,0.0446197736611776,0.990889926625652,0.627218209621554,0.621504205710174,0.72269,0.835235,166.647602448544,1,0.626332188685022,3,1
"Jake_NA","2018-07-18","21:20:0","Jake_S4A07341_20180718_210000.wav",20,25,127.263750844876,0.0444655964218359,0.99164066581922,0.619437299635822,0.614259216244126,1.048573,0.777851,171.408015130766,0,0.690431842356482,3,1
"Jake_NA","2018-07-18","21:25:0","Jake_S4A07341_20180718_210000.wav",25,30,142.354372688084,0.0461906701973402,0.987311671479944,0.616940290362271,0.609112349280896,0.341504,0.878639,166.610101217345,1,0.528072270134445,3,1
"Jake_NA","2018-07-18","21:30:0","Jake_S4A07341_20180718_210000.wav",30,35,141.975467863645,0.048149876926171,0.985974946907347,0.629500093160343,0.620671320931939,0.784687,0.823821,171.539091653827,1,0.884064625100923,3,1
"Jake_NA","2018-07-18","21:35:0","Jake_S4A07341_20180718_210000.wav",35,40,152.249466756701,0.0541526120473953,0.985277736597034,0.677508980793235,0.667534515120122,0.85857,0.793547,185.810278265908,2,0.986837607507515,3,2
"Jake_NA","2018-07-18","21:40:0","Jake_S4A07341_20180718_210000.wav",40,45,150.493247264442,0.0565285423861563,0.98394010760697,0.664670934856918,0.653996391166341,0.830128,0.814295,183.369106438681,2,0.987167244842825,3,2
"Jake_NA","2018-07-18","21:45:0","Jake_S4A07341_20180718_210000.wav",45,50,141.844701234638,0.0504848169310045,0.989396551855513,0.630470032861013,0.623784876560918,0.638564,0.841533,163.874904899759,1,0.80640271149344,3,1
"Jake_NA","2018-07-18","21:50:0","Jake_S4A07341_20180718_210000.wav",50,55,136.413585707074,0.0476643646286778,0.98867843182611,0.608733043299378,0.601841230649965,0.703331,0.820354,163.151566349815,0,0.897667120218376,3,1
"Jake_NA","2018-07-18","22:0:0","Jake_S4A07341_20180718_220000.wav",0,5,132.419787014201,0.0458510098960382,0.990499630328125,0.594751871181473,0.58910150854221,0.70033,0.837161,159.311551620521,1,0.747918524582399,5,1
"Jake_NA","2018-07-18","22:5:0","Jake_S4A07341_20180718_220000.wav",5,10,139.113360708787,0.0490310810332173,0.990122223005673,0.625984145053363,0.619800813266541,0.744875,0.828301,161.327728394325,2,0.848074199264548,3,10
"Jake_NA","2018-07-18","22:10:0","Jake_S4A07341_20180718_220000.wav",10,15,139.362646478161,0.0466564799112942,0.991606459377431,0.635603033392922,0.63026807351231,0.971142,0.785706,162.040498372495,2,0.844987350321139,3,10
"Jake_NA","2018-07-18","22:15:0","Jake_S4A07341_20180718_220000.wav",15,20,108.225633171958,0.0448531238003267,0.99182300331191,0.617412673456985,0.612364092070943,0.76819,0.819945,167.324151430321,1,0.925044404071598,9,1
"Jake_NA","2018-07-18","22:20:0","Jake_S4A07341_20180718_220000.wav",20,25,132.656412313154,0.0429180142003897,0.991475714587323,0.597769844158292,0.592674283395595,1.052343,0.770573,156.110897147125,1,0.409980791886464,9,10
"Jake_NA","2018-07-18","22:25:0","Jake_S4A07341_20180718_220000.wav",25,30,136.619062710702,0.0466017464455532,0.991628782748616,0.616078369017693,0.610921043146768,1.124989,0.747358,156.565360174222,0,0.280578623896226,4,1
"Jake_NA","2018-07-18","22:30:0","Jake_S4A07341_20180718_220000.wav",30,35,134.759307876045,0.0468234768164283,0.99174708289476,0.618014129062558,0.612913709685537,1.311196,0.702947,161.93454033165,1,0.412589021234173,3,10
"Jake_NA","2018-07-18","22:35:0","Jake_S4A07341_20180718_220000.wav",35,40,129.000048201347,0.0464486875002017,0.991855875258409,0.570426163806286,0.565780541972381,0.840152,0.817279,160.60187967385,1,0.556804458654387,3,1
"Jake_NA","2018-07-18","22:40:0","Jake_S4A07341_20180718_220000.wav",40,45,143.216978473306,0.0425383589919192,0.989695077501494,0.611881542708481,0.605576150832604,1.022367,0.776597,183.790231546348,0,0.991488874181008,3,2
"Jake_NA","2018-07-18","22:45:0","Jake_S4A07341_20180718_220000.wav",45,50,138.838619800652,0.0416735477597725,0.991654139147563,0.610655489114754,0.605559043373826,1.143101,0.754533,171.863293894763,1,0.942423639275915,3,1
"Jake_NA","2018-07-18","22:50:0","Jake_S4A07341_20180718_220000.wav",50,55,136.247677165335,0.0458728690979196,0.986388476523061,0.613402807372834,0.605053460659459,0.617183,0.844896,161.156149510728,2,0.849964845105035,5,10
"Jake_NA","2018-07-18","23:0:0","Jake_S4A07341_20180718_230000.wav",0,5,135.274041891487,0.0464133312289034,0.986452569635888,0.604608592923151,0.596417700112981,0.789768,0.824691,166.677645634853,0,0.84895797613594,3,1
"Jake_NA","2018-07-18","23:5:0","Jake_S4A07341_20180718_230000.wav",5,10,138.974190529794,0.0477960964721572,0.98976294165437,0.630895390559207,0.624436877636064,0.843525,0.817187,179.790149493448,0,0.9279003028706,3,1
