"Site","Date....as.Date.character....format.....Y..m..d..","Time....character..","bioacoustic....double..","amplitude....double..","temporal_entropy....double..","acoustic_entropy....double..","acoustic_diversity....double..","acoustic_complexity....double..","nrows....double..","ndsi....double..","proximity_percentage","hypothetical_cluster"
"S4A07341_20200425_170743.wav","2020-04-25","17:17:43",0.370941244233758,3.1656753892716,-2.52154983739087,-0.850795112138385,-0.886911535764066,-0.115575269738024,-0.388982380175659,0.236928762223631,0.993188010899183,9
"S4A07341_20200425_170743.wav","2020-04-25","17:22:43",0.798648441112178,1.26447859466058,-1.96642816623832,-0.113059273738876,-0.385397044108194,0.403352167677647,-0.388982380175659,1.66621974710529,0.960149863760218,9
"S4A07341_20200425_170743.wav","2020-04-25","17:27:43",0.364187181572664,0.810549641178195,-1.68778779124285,0.434964737830741,-0.79156849548679,-0.242559190059388,-0.388982380175659,-0.29345914955189,0.65224795640327,9
"S4A07341_20200425_170743.wav","2020-04-25","17:32:43",0.8642711930536,1.6821794561989,-1.85754061156578,0.161746965222101,-0.550145225157943,0.174250644075218,-0.388982380175659,0.587621873472852,0.904972752043597,9
"S4A07341_20200425_170743.wav","2020-04-25","17:37:43",1.23064277571671,0.522803461527828,-0.66462923098433,1.35394972871499,0.679633737918814,1.15790539374195,-0.388982380175659,1.51009703878948,0.997615803814714,1
"S4A07341_20200425_170743.wav","2020-04-25","17:42:43",1.91127184310403,0.923171495269835,-1.65823705111755,1.60543353126387,1.04555606743749,1.78042758684504,-0.388982380175659,1.52784906669403,0.999659400544959,4
"S4A07341_20200425_170743.wav","2020-04-25","17:47:43",1.65700563802231,0.871400933967679,-2.16438947646522,1.54338169138617,1.07992158090574,1.72378695794855,-0.388982380175659,1.83376487901985,0.999659400544959,4
"S4A07341_20200425_170743.wav","2020-04-25","17:52:43",1.42942568244832,1.23526671515051,-1.03451015912476,1.52900725532751,1.21263863562239,1.66229089845325,-0.388982380175659,1.73901902576971,0.999659400544959,4
"S4A07341_20200425_170743.wav","2020-04-25","17:57:43",1.62353008090125,1.86850134906483,-1.49544318610278,2.50868176520433,2.34574300494376,3.57763807593126,-0.388982380175659,1.99306480237415,1,4
"S4A07341_20200425_180744.wav","2020-04-25","18:7:44",0.367901863426936,0.282934811459867,-0.260890678600426,0.934326031332346,-0.592859745675909,-0.132747537129273,-0.388982380175659,0.0549313077671933,0.883174386920981,3
"S4A07341_20200425_180744.wav","2020-04-25","18:12:44",0.424711614206041,0.694477235634858,-2.66886744745335,0.0202132069174017,-0.49406038322199,-0.326948305688036,-0.388982380175659,0.296711245963217,0.817438692098093,9
"S4A07341_20200425_180744.wav","2020-04-25","18:17:44",0.562397015015153,0.452055111092139,-2.39624663572836,-0.122879717061121,-0.629876455961944,-0.0593072785983737,-0.388982380175659,0.0254330981543465,0.606607629427793,9
"S4A07341_20200425_180744.wav","2020-04-25","18:22:44",0.138100410680912,0.451217055987819,-1.77965546444798,-0.0147949903662477,-0.772436049089271,-0.149715912455436,-0.388982380175659,-1.15425611831495,0.446185286103542,9
"S4A07341_20200425_180744.wav","2020-04-25","18:27:44",0.134541562348906,0.291804249466998,-0.769687075953369,0.365099073114,-0.986935260450097,-0.568318655413481,-0.388982380175659,-0.344998724014063,0.632493188010899,3
"S4A07341_20200425_180744.wav","2020-04-25","18:32:44",0.397179543609231,1.60396318733772,-2.28982662916966,-0.196261663303223,-0.902623390400275,-0.327797406355402,-0.388982380175659,0.235452900763102,0.8358310626703,9
"S4A07341_20200425_180744.wav","2020-04-25","18:37:44",0.330400049683089,0.0605700538424209,-1.20170681273989,0.440996437246392,-0.611463381926484,-0.0857966054377481,-0.388982380175659,-0.00330884872491845,0.559264305177112,9
"S4A07341_20200425_180744.wav","2020-04-25","18:42:44",0.543147276064113,-0.198545135157843,-0.352689723579532,0.838556286152339,-0.0200749855671294,1.32084210258589,-0.388982380175659,0.628883451502377,0.959468664850136,1
"S4A07341_20200425_180744.wav","2020-04-25","18:47:44",-0.270572624565085,0.856618232364636,-2.05462745487549,-0.461277974011091,-1.09161584926799,-0.400635671640415,-0.388982380175659,-0.47271802353996,0.369891008174387,9
"S4A07341_20200425_180744.wav","2020-04-25","18:52:44",-0.17519024405462,-0.0915483490448069,0.128688301466064,0.222544820943424,-0.685406285446376,-0.404455025025692,-0.388982380175659,-0.721620233625235,0.799386920980926,3
"S4A07341_20200425_180744.wav","2020-04-25","18:57:44",-0.0317065972108661,-0.400536021779339,0.50546452213694,0.555958034732819,-0.559985381540929,0.123719493492766,-0.388982380175659,-0.414178570447835,0.917574931880109,3
"S4A07341_20200425_190745.wav","2020-04-25","19:7:45",1.54947081714645,-0.263572245659144,0.459536231340744,0.811487866597554,0.788840179345686,2.0463800763787,-0.388982380175659,1.78602701161583,0.999659400544959,1
"S4A07341_20200425_190745.wav","2020-04-25","19:12:45",-0.143439698721366,0.0103800123556613,0.374172660048927,0.411764984193425,0.0950746149436333,0.182416790560239,-0.388982380175659,-1.03024222811192,0.91791553133515,3
"S4A07341_20200425_190745.wav","2020-04-25","19:17:45",-0.155611543038917,-0.314464188141673,0.462363015520668,0.172842815004051,0.451933329105916,-0.256670021228441,-0.388982380175659,-0.798918856959465,0.944141689373297,3
"S4A07341_20200425_190745.wav","2020-04-25","19:22:45",-0.166953738615018,-0.298376187676333,0.556709271151591,0.100582606123149,0.918317676405387,-0.303096926410302,-0.388982380175659,-0.539810504924739,0.976839237057221,3
"S4A07341_20200425_190745.wav","2020-04-25","19:27:45",-0.296408536534155,0.304711195737807,0.35730982568903,-0.138741795958184,-0.887347446831141,-0.764628710251209,-0.388982380175659,-0.176034037708582,0.842983651226158,3
"S4A07341_20200425_190745.wav","2020-04-25","19:32:45",-0.459839161568887,-0.211754779608108,0.544822551592123,0.155728530634147,0.833293580076574,-0.715356478249269,-0.388982380175659,-0.907434590774255,0.983310626702997,3
"S4A07341_20200425_190745.wav","2020-04-25","19:37:45",0.141054397252982,-0.324389409536525,0.528202633181795,0.0299463738623029,0.390610408281996,-0.140256953405776,-0.388982380175659,0.0206284567800671,0.934264305177112,5
"S4A07341_20200425_190745.wav","2020-04-25","19:42:45",-0.876046040376567,-0.523580930739622,0.607638511391404,-0.133331501310211,0.348010225093099,-0.844713222184793,-0.388982380175659,-1.36753366036952,0.983310626702997,3
"S4A07341_20200425_190745.wav","2020-04-25","19:47:45",-0.878133468034106,-0.565630475981426,0.630939626420008,-0.260370700682233,0.159575160704591,-0.864274762771222,-0.388982380175659,-1.17876785090421,0.976839237057221,3
"S4A07341_20200425_190745.wav","2020-04-25","19:52:45",-0.683025845366113,-0.605377624772408,0.632536662547268,-0.483054719719508,0.141476514324069,-0.593644143425303,-0.388982380175659,-0.818946616572393,0.945844686648501,6
"S4A07341_20200425_190745.wav","2020-04-25","19:57:45",-0.802190187385031,-0.567517178223935,0.32246440004725,-0.376159319426115,-0.699970002736519,-0.70059084278545,-0.388982380175659,-1.16121502864587,0.899523160762943,3
"S4A07341_20200425_200749.wav","2020-04-25","20:7:49",-0.977370249084176,-0.298399069693491,0.551667114289231,-0.530486871051168,-0.0813931423356706,-0.342161259804295,-0.388982380175659,-0.695671057619246,0.899863760217984,6
"S4A07341_20200425_200749.wav","2020-04-25","20:12:49",-0.496526781764559,-0.246173892713812,0.528755233004833,-0.224119094630741,-0.123235840719487,-0.607211324556325,-0.388982380175659,-1.11163196728172,0.920640326975477,3
"S4A07341_20200425_200749.wav","2020-04-25","20:17:49",-1.10729985144423,-0.339233202051076,0.52811186714283,-0.443463341574872,-0.0718983799675793,-0.526382737707632,-0.388982380175659,-1.03943925057366,0.934945504087193,6
"S4A07341_20200425_200749.wav","2020-04-25","20:22:49",-0.90333631895321,-0.891921807247598,0.771118745668343,-0.714707594625119,-0.0260586391217317,-0.708371991754345,-0.388982380175659,-0.746362962688572,0.969686648501362,6
"S4A07341_20200425_200749.wav","2020-04-25","20:27:49",-0.823777196338999,-0.818844107743758,0.710289853655915,-0.343024912508359,0.336769436429019,-0.271599946319044,-0.388982380175659,-1.01290737142403,0.971730245231608,6
"S4A07341_20200425_200749.wav","2020-04-25","20:32:49",-0.609789586136658,-0.753147394851326,0.691708766515429,-0.230880108664193,0.24898695203642,-0.390151256952837,-0.388982380175659,-1.04960781999917,0.967643051771117,3
"S4A07341_20200425_200749.wav","2020-04-25","20:37:49",-0.781868220384441,-0.635201810453945,0.640808282990474,-0.33395122582043,0.312484664140336,-0.761619693294164,-0.388982380175659,-1.27228043348784,0.978542234332425,3
"S4A07341_20200425_200749.wav","2020-04-25","20:42:49",-0.851781380133082,-0.49128654513591,0.562659301417479,0.125611432292824,0.665322515563698,-0.852224052541885,-0.388982380175659,-1.2863455907594,0.990122615803815,3
"S4A07341_20200425_200749.wav","2020-04-25","20:47:49",-0.846879284900088,-0.588796492086557,0.632304540475335,0.17699715662111,0.737390763292398,-0.605076052337314,-0.388982380175659,-1.06832853159061,0.989100817438692,3
"S4A07341_20200425_200749.wav","2020-04-25","20:52:49",-0.584717569534078,-0.599906810900583,0.626501895286859,0.243163567398553,0.248991716091798,-0.775309051879103,-0.388982380175659,-1.12225886615101,0.982970027247956,3
"S4A07341_20200425_200749.wav","2020-04-25","20:57:49",-0.929125000207655,-0.78179812634752,0.698704171561213,0.282989674386909,0.970622240399002,-0.342917420741169,-0.388982380175659,-1.09482209190567,0.993869209809264,3
"S4A07341_20200425_210749.wav","2020-04-25","21:7:49",-0.472553787043064,-0.634819818342164,0.388592753878536,0.319484727870987,-0.172188891754771,-0.744564901091571,-0.388982380175659,-1.28936035389504,0.966621253405995,3
"S4A07341_20200425_210749.wav","2020-04-25","21:12:49",-0.760802445989451,-0.544688271280844,0.581177367050642,-0.0363170303153496,0.449906223542633,-0.778347790345199,-0.388982380175659,-1.26254040195418,0.982970027247956,3
"S4A07341_20200425_210749.wav","2020-04-25","21:17:49",-0.708313705957023,-0.93185101792084,0.792091638991985,-0.109369330643729,0.688704499358275,-0.835740798492561,-0.388982380175659,-1.18644863957393,0.993188010899183,3
"S4A07341_20200425_210749.wav","2020-04-25","21:22:49",-0.771752258464215,-0.827983067943835,0.684410510255493,-0.103337840502528,0.0663878554858001,-0.900561484252295,-0.388982380175659,-1.34029922562835,0.98433242506812,3
"S4A07341_20200425_210749.wav","2020-04-25","21:27:49",-1.28148746694471,-0.841628123609412,0.71268149793484,-0.205856813330571,0.256280720819936,-0.85234169962635,-0.388982380175659,-1.17197330082065,0.990122615803815,6
"S4A07341_20200425_210749.wav","2020-04-25","21:32:49",-0.382564229436018,-0.0888873569597148,0.302781519663129,0.669396909259635,0.397618333742841,-0.996610120049513,-0.388982380175659,-1.62872495802153,0.990122615803815,3
"S4A07341_20200425_210749.wav","2020-04-25","21:37:49",-0.456229223175746,-0.461204441057519,0.348753192112041,0.516756619193789,-0.0776081003379543,-0.795172485577159,-0.388982380175659,-1.70484054794942,0.982970027247956,3
"S4A07341_20200425_210749.wav","2020-04-25","21:42:49",-0.736341498197649,-0.598406193755501,0.285004408969779,-0.0803639573815455,-0.560292663112802,-0.702751850568466,-0.388982380175659,-1.36757454582326,0.930517711171662,3
"S4A07341_20200425_210749.wav","2020-04-25","21:47:49",-0.578645293545412,-0.711236795396054,0.452080198221211,-0.446405622328502,-0.556259890235436,-0.720979868481126,-0.388982380175659,-1.11684664780898,0.918596730245232,3
"S4A07341_20200425_210749.wav","2020-04-25","21:52:49",-0.928296733021356,-0.89281448398737,0.774153345319901,-0.449173799024568,-0.466702795214582,-0.804553267551002,-0.388982380175659,-1.14320161797569,0.976839237057221,6
"S4A07341_20200425_210749.wav","2020-04-25","21:57:49",-0.96499906599475,-0.779708653186965,0.677499520657256,-0.50143746813709,-0.686818827865914,-0.728465672203516,-0.388982380175659,-1.13589373046261,0.960149863760218,6
"S4A07341_20200425_220750.wav","2020-04-25","22:7:50",-0.82954284893351,-0.601110537774909,0.612578176751991,-0.0370202531547468,0.221691296748925,-0.64396886579496,-0.388982380175659,-1.41699914014792,0.980926430517711,3
"S4A07341_20200425_220750.wav","2020-04-25","22:12:50",-0.997714507830958,-0.747895791404933,0.611093484012181,-0.155261826481758,-0.0512819303198548,-0.752623734040894,-0.388982380175659,-1.3414593085558,0.980245231607629,3
"S4A07341_20200425_220750.wav","2020-04-25","22:17:50",-0.92630072424888,-0.659866603201315,0.638301768240823,-0.0140027276190067,-0.0517321335530633,-0.753230206930957,-0.388982380175659,-1.41467565470004,0.981607629427793,3
"S4A07341_20200425_220750.wav","2020-04-25","22:22:50",-0.646421046590823,-0.663595231869615,0.574514128154076,-0.189754470243879,-0.874236766431247,-0.686585328660653,-0.388982380175659,-1.00753280990721,0.932561307901907,3
"S4A07341_20200425_220750.wav","2020-04-25","22:27:50",-0.761083381158443,-0.726405083637719,0.667296355384625,0.013219941667949,-0.318135728255763,-0.811293344613053,-0.388982380175659,-1.29798697608291,0.978201634877384,3
"S4A07341_20200425_220750.wav","2020-04-25","22:32:50",-0.559773487347785,-0.496216487489865,0.355787350847065,0.202155240670282,-0.750995417861176,-0.810204085356631,2.48437651572045,-1.50600206071405,0.998297002724796,3
"S4A07341_20200425_220750.wav","2020-04-25","22:37:50",-0.668948598821006,-0.577134465293325,0.54306210712279,-0.174568270524623,-0.922141725283401,-0.746573810140315,-0.388982380175659,-0.802609385728219,0.923365122615804,6
"S4A07341_20200425_220750.wav","2020-04-25","22:42:50",-0.688067245664468,-0.502063184369585,0.227555123301032,-0.118048237914594,-1.0777738863676,-0.676383132112797,-0.388982380175659,-0.904286683288266,0.872615803814714,3
"S4A07341_20200425_220750.wav","2020-04-25","22:47:50",-0.812345470491899,-0.927800457153696,0.73809736105649,-0.397688977187211,-0.786916395410302,-0.846953629347393,-0.388982380175659,-0.884895909337302,0.967643051771117,6
"S4A07341_20200425_220750.wav","2020-04-25","22:52:50",-0.997359588265538,-0.782868571343717,0.710369831710576,-0.401425172998839,-0.502245030361167,-0.8284301592002,-0.388982380175659,-1.18276228193663,0.972411444141689,6
"S4A07341_20200425_220750.wav","2020-04-25","22:57:50",-0.108559498266995,-0.649091365388616,0.260464108578944,0.653064421185451,0.572025637071216,0.775603144896422,-0.388982380175659,1.09101278540132,0.989782016348774,1
"S4A07341_20200425_230751.wav","2020-04-25","23:7:51",-0.263042931963291,0.216692395018769,-0.196076763893969,-0.149571882441981,-1.09473392351281,-0.612058369997787,-0.388982380175659,-0.429197196427249,0.608991825613079,3
"S4A07341_20200425_230751.wav","2020-04-25","23:12:51",-0.282042579910011,0.0383003372738996,-0.561258406433743,-0.145813420733707,-1.12894936923666,-0.628450720530762,-0.388982380175659,-0.0166126854469013,0.509196185286104,9
"S4A07341_20200425_230751.wav","2020-04-25","23:17:51",-0.18166927013541,0.218365876434411,-0.650895654896823,-0.241206106898805,-1.03661482993051,-0.619406134667499,-0.388982380175659,-0.799607731933769,0.424046321525886,3
"S4A07341_20200425_230751.wav","2020-04-25","23:22:51",-0.355033241029783,-0.280659535458605,-0.224707241195159,-0.114930700683873,-1.03271545060372,-0.642645091122078,-0.388982380175659,-0.668397186581532,0.676430517711172,3
"S4A07341_20200425_230751.wav","2020-04-25","23:27:51",-0.357143448646392,-0.254209293234283,-0.0261635955159001,-0.0577442517892621,-0.925555170961643,-0.644447911473066,-0.388982380175659,-0.771608378137901,0.755790190735695,3
"S4A07341_20200425_230751.wav","2020-04-25","23:32:51",-0.503645516678701,-0.41024229752679,-0.080479972242506,-0.503219331820625,-1.12055272163317,-0.638044727899269,-0.388982380175659,-0.392413535376611,0.674046321525886,3
"S4A07341_20200425_230751.wav","2020-04-25","23:37:51",-0.663660422601309,-0.590999716915766,0.0351680168806891,-0.34270344404484,-1.12479034889178,-0.667843122244229,-0.388982380175659,-0.978503896515669,0.824591280653951,3
"S4A07341_20200425_230751.wav","2020-04-25","23:42:51",-1.04520527468103,-0.996382627496177,0.846008173824803,-0.543821504890845,-0.379951728811291,-0.92151434650549,-0.388982380175659,-1.1106231903472,0.983651226158038,6
"S4A07341_20200425_230751.wav","2020-04-25","23:47:51",-1.01533822578042,-0.880408227561681,0.743626399536675,-0.74765235487553,-0.458260889084999,-0.944550109541141,-0.388982380175659,-0.990084181630882,0.974114441416894,6
"S4A07341_20200425_230751.wav","2020-04-25","23:52:51",-1.04389641869253,-0.927473031140929,0.790383076490763,-0.605670233676123,-0.45513090470174,-0.495968400573017,-0.388982380175659,-0.529483475811972,0.959128065395095,6
"S4A07341_20200425_230751.wav","2020-04-25","23:57:51",-0.89288300513985,-0.98517881455724,0.776308028707194,-0.706147478234597,-1.02517633296824,-0.814792572550102,-0.388982380175659,-0.698567605740226,0.966621253405995,6
"S4A07341_20200426_000753.wav","2020-04-26","0:7:53",-0.720385805606459,-0.801911582136146,0.349316667125789,-0.464084570490889,-1.11266344592742,-0.706189331575442,-0.388982380175659,-0.211948260088804,0.886920980926431,6
"S4A07341_20200426_000753.wav","2020-04-26","0:12:53",-0.861229213303271,-0.779582004716582,0.60539805866881,-0.615029214556233,-0.958177040161596,-0.754756124632324,-0.388982380175659,-0.399005191376353,0.928474114441417,6
"S4A07341_20200426_000753.wav","2020-04-26","0:17:53",-0.983624497815039,-0.89506433345239,0.674157652605229,-0.651243125853852,-1.1344089766997,-0.558825410577942,-0.388982380175659,-0.696180306786631,0.944141689373297,6
"S4A07341_20200426_000753.wav","2020-04-26","0:22:53",-1.08389731970694,-1.04578274379144,0.903186348368462,-0.647738769585358,-0.711039285406995,-0.927049549290225,-0.388982380175659,-1.22258994924354,0.987057220708447,6
"S4A07341_20200426_000753.wav","2020-04-26","0:27:53",-0.899360919512577,-1.10655031630386,0.91704761260422,-0.729079976430985,-0.439962152378607,-0.618720109505805,-0.388982380175659,-1.12263036046602,0.980926430517711,6
"S4A07341_20200426_000753.wav","2020-04-26","0:32:53",-1.08152854649518,-1.14787051652465,0.993028968623727,-1.00001535862053,-0.663753653753965,-0.972380106498391,-0.388982380175659,-0.823554650408768,0.987738419618529,6
"S4A07341_20200426_000753.wav","2020-04-26","0:37:53",-1.15533122743869,-1.10412156658504,0.945579310532164,-0.906008342674134,-0.627966069755419,-0.877949052747317,-0.388982380175659,-0.992393301655395,0.986716621253406,6
"S4A07341_20200426_000753.wav","2020-04-26","0:42:53",-1.23369693882031,-1.0544028813774,0.900149027637877,-1.0219980738424,-0.694367473612146,-0.979255587019695,-0.388982380175659,-0.780002876409316,0.985013623978202,6
"S4A07341_20200426_000753.wav","2020-04-26","0:47:53",-1.10324756004987,-0.864556799619153,0.768754303384189,-0.912667965211416,-0.551622082325082,-0.90275255312689,-0.388982380175659,-0.849728251696175,0.972411444141689,6
"S4A07341_20200426_000753.wav","2020-04-26","0:52:53",-1.06065306323392,-0.721052789954587,0.67234137051377,-0.741385465199719,-0.232544709336983,-0.919297514526451,-0.388982380175659,-0.965371994070766,0.969686648501362,6
"S4A07341_20200426_000753.wav","2020-04-26","0:57:53",-1.10753663998972,-0.612805746316406,0.629622828016836,-0.968933043471702,-0.595229863226398,-0.874118553337591,-0.388982380175659,-0.594826619213047,0.944141689373297,6
"S4A07341_20200426_010755.wav","2020-04-26","1:7:55",-1.11774120002422,-1.05135454715205,0.893323280796902,-0.999552051865326,-0.86109035561602,-0.87753472883041,-0.388982380175659,-0.725085744062761,0.981267029972752,6
"S4A07341_20200426_010755.wav","2020-04-26","1:12:55",-1.16564479625531,-1.04862837772492,0.893087749444939,-0.889389221764491,-0.214357927931971,-0.89860111488434,-0.388982380175659,-0.953072018870057,0.986716621253406,6
"S4A07341_20200426_010755.wav","2020-04-26","1:17:55",-1.12318848756526,-0.623261225321155,0.622299260927756,-1.08849954265252,-0.413059531659786,-0.87967208878393,-0.388982380175659,-0.780699410555036,0.951634877384196,6
"S4A07341_20200426_010755.wav","2020-04-26","1:22:55",-1.25862956339394,-0.496301110363093,0.610152888931696,-0.401607242289355,-0.198765174680209,-0.1935436266129,-0.388982380175659,-0.643045296013731,0.930858310626703,6
"S4A07341_20200426_010755.wav","2020-04-26","1:27:55",-0.93822524953347,-1.02126535532138,0.871841056367094,-0.875864471827739,-0.268225102089527,-0.854060509514048,-0.388982380175659,-0.877478166029845,0.980926430517711,6
"S4A07341_20200426_010755.wav","2020-04-26","1:32:55",-1.60889698935151,-1.11091479075042,0.948982713670949,-1.1526608051616,0.0644345927808743,-0.789632725076616,-0.388982380175659,-0.46112326750383,0.993188010899183,6
"S4A07341_20200426_010755.wav","2020-04-26","1:37:55",-0.930768737921657,-1.08809913613567,0.904541896942928,-0.702158974759228,0.442903062137166,-1.02901609534662,-0.388982380175659,-0.804868174934859,0.992847411444142,6
"S4A07341_20200426_010755.wav","2020-04-26","1:42:55",-1.23738265801995,-1.20877383685671,1.0623560900536,-1.28720344273732,-0.126537331096349,-1.02248806074327,-0.388982380175659,-0.428003955726803,0.993869209809264,6
"S4A07341_20200426_010755.wav","2020-04-26","1:47:55",-1.07167698002502,-1.22682451985146,1.08834638775087,-1.02232068698858,0.0216128810169062,-0.972423299221193,-0.388982380175659,-1.10966576404472,0.994891008174387,6
"S4A07341_20200426_010755.wav","2020-04-26","1:52:55",-1.09778538153706,-1.19914347348032,1.06342002245224,-1.05586668173955,-0.0121213951137784,-1.00675489499006,-0.388982380175659,-0.905001049768646,0.993869209809264,6
"S4A07341_20200426_010755.wav","2020-04-26","1:57:55",-1.00444943043467,-1.19617282394321,1.06320916949077,-1.10428741059986,0.0613855973390385,-0.981811249620533,-0.388982380175659,-0.753996982690253,0.993188010899183,6
"S4A07341_20200426_020755.wav","2020-04-26","2:7:55",-1.00861663145954,-0.898694764131586,0.780229018853847,-1.15581885858258,-0.446486526218598,-0.911297324234463,-0.388982380175659,-0.146206507650956,0.970708446866485,6
"S4A07341_20200426_020755.wav","2020-04-26","2:12:55",-0.817529064710777,-0.801320034508936,0.727635062065648,-0.525430668059647,0.279696053002159,-0.777260395437683,-0.388982380175659,-1.1132532801432,0.980926430517711,6
"S4A07341_20200426_020755.wav","2020-04-26","2:17:55",-1.06571107526267,-1.00275359254114,0.855056208607632,-0.955781546475008,0.22748915214379,-0.985524647180836,-0.388982380175659,-0.810026536692062,0.989100817438692,6
